activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles,valid_smiles
2897663,CHEMBL1062831,CHEMBL573339,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845307,CHEMBL5550,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,True
2897664,CHEMBL1062831,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845308,CHEMBL5550,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
2897665,CHEMBL1062831,CHEMBL101253,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845309,CHEMBL5550,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,True
2897666,CHEMBL1062831,CHEMBL14762,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845310,CHEMBL5550,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,True
2897667,CHEMBL1062831,CHEMBL278041,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845311,CHEMBL5550,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,True
2897668,CHEMBL1062831,CHEMBL10,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845312,CHEMBL5550,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,True
2897669,CHEMBL1062831,CHEMBL440084,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845313,CHEMBL5550,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,True
2897670,CHEMBL1062831,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845314,CHEMBL5550,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,True
2897671,CHEMBL1062831,CHEMBL388978,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845315,CHEMBL5550,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
2897672,CHEMBL1062831,CHEMBL1721885,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845316,CHEMBL5550,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,True
2897673,CHEMBL1062831,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845317,CHEMBL5550,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,True
2897674,CHEMBL1062831,CHEMBL572878,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845318,CHEMBL5550,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,True
2897675,CHEMBL1062831,CHEMBL119385,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1150977,845319,CHEMBL5550,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,True
3448690,CHEMBL1244717,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,951114,CHEMBL5550,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
3449553,CHEMBL1244717,CHEMBL576982,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952537,CHEMBL5550,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,True
3449907,CHEMBL1244717,CHEMBL603469,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952538,CHEMBL5550,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,True
3449978,CHEMBL1244717,CHEMBL124660,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952675,CHEMBL5550,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,True
3450286,CHEMBL1244717,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952804,CHEMBL5550,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,True
3450907,CHEMBL1244717,CHEMBL1240703,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,951115,CHEMBL5550,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,True
3451197,CHEMBL1244717,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1240346,952676,CHEMBL5550,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,True
6172879,CHEMBL1769119,CHEMBL1090089,Kd,1000.0,nM,>,,,,,,,,,CHEMBL1764984,1417353,CHEMBL5550,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,True
7567534,CHEMBL1908813,CHEMBL105442,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539357,CHEMBL5550,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,True
7568005,CHEMBL1908813,CHEMBL180022,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539371,CHEMBL5550,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,True
7568905,CHEMBL1908813,CHEMBL1721885,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539399,CHEMBL5550,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,True
7569048,CHEMBL1908813,CHEMBL491473,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539344,CHEMBL5550,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,True
7569508,CHEMBL1908813,CHEMBL221959,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539358,CHEMBL5550,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,True
7569980,CHEMBL1908813,CHEMBL941,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539372,CHEMBL5550,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,True
7570443,CHEMBL1908813,CHEMBL450786,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539386,CHEMBL5550,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,True
7570870,CHEMBL1908813,CHEMBL535,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539400,CHEMBL5550,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,True
7571024,CHEMBL1908813,CHEMBL1614701,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539345,CHEMBL5550,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,True
7571481,CHEMBL1908813,CHEMBL601719,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539359,CHEMBL5550,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,True
7571957,CHEMBL1908813,CHEMBL1789941,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539373,CHEMBL5550,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,True
7572420,CHEMBL1908813,CHEMBL573339,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539387,CHEMBL5550,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,True
7573005,CHEMBL1908813,CHEMBL513909,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539346,CHEMBL5550,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,True
7573938,CHEMBL1908813,CHEMBL1908395,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539374,CHEMBL5550,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,True
7574983,CHEMBL1908813,CHEMBL502835,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539347,CHEMBL5550,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,True
7575938,CHEMBL1908813,CHEMBL608533,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539388,CHEMBL5550,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
7576957,CHEMBL1908813,CHEMBL1173655,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539348,CHEMBL5550,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,True
7577416,CHEMBL1908813,CHEMBL1230609,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539362,CHEMBL5550,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,True
7577452,CHEMBL1908813,CHEMBL1908396,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539375,CHEMBL5550,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,True
7577922,CHEMBL1908813,CHEMBL1230020,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539389,CHEMBL5550,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,True
7578965,CHEMBL1908813,CHEMBL379218,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539335,CHEMBL5550,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,True
7579339,CHEMBL1908813,CHEMBL103667,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539349,CHEMBL5550,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,True
7579821,CHEMBL1908813,CHEMBL1908397,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539376,CHEMBL5550,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,True
7581711,CHEMBL1908813,CHEMBL428690,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539363,CHEMBL5550,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,True
7582182,CHEMBL1908813,CHEMBL554,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539377,CHEMBL5550,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,True
7582646,CHEMBL1908813,CHEMBL101253,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539391,CHEMBL5550,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,True
7583046,CHEMBL1908813,CHEMBL572878,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539405,CHEMBL5550,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,True
7583227,CHEMBL1908813,CHEMBL1908391,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539336,CHEMBL5550,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,True
7583624,CHEMBL1908813,CHEMBL249697,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539350,CHEMBL5550,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,True
7584069,CHEMBL1908813,CHEMBL525191,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539364,CHEMBL5550,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,True
7584540,CHEMBL1908813,CHEMBL300138,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539378,CHEMBL5550,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,True
7585406,CHEMBL1908813,CHEMBL119385,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539406,CHEMBL5550,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,True
7585557,CHEMBL1908813,CHEMBL223360,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539337,CHEMBL5550,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,True
7585965,CHEMBL1908813,CHEMBL296468,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539351,CHEMBL5550,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,True
7586411,CHEMBL1908813,CHEMBL521851,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539365,CHEMBL5550,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,True
7586882,CHEMBL1908813,CHEMBL91829,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539379,CHEMBL5550,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,True
7587336,CHEMBL1908813,CHEMBL384304,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539393,CHEMBL5550,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,True
7587518,CHEMBL1908813,CHEMBL576982,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539338,CHEMBL5550,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,True
7587937,CHEMBL1908813,CHEMBL377300,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539352,CHEMBL5550,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,True
7588390,CHEMBL1908813,CHEMBL939,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539366,CHEMBL5550,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,True
7588861,CHEMBL1908813,CHEMBL608154,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539380,CHEMBL5550,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,True
7589312,CHEMBL1908813,CHEMBL10,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539394,CHEMBL5550,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,True
7589483,CHEMBL1908813,CHEMBL1289926,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539339,CHEMBL5550,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,True
7589907,CHEMBL1908813,CHEMBL603469,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539353,CHEMBL5550,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,True
7590374,CHEMBL1908813,CHEMBL464552,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539367,CHEMBL5550,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,True
7590848,CHEMBL1908813,CHEMBL124660,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539381,CHEMBL5550,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,True
7591456,CHEMBL1908813,CHEMBL572881,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539340,CHEMBL5550,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,True
7591878,CHEMBL1908813,CHEMBL522892,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539354,CHEMBL5550,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,True
7592350,CHEMBL1908813,CHEMBL1908394,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539368,CHEMBL5550,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,True
7592834,CHEMBL1908813,CHEMBL1236107,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539395,CHEMBL5550,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,True
7593423,CHEMBL1908813,CHEMBL574738,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539341,CHEMBL5550,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,True
7593858,CHEMBL1908813,CHEMBL558752,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539355,CHEMBL5550,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,True
7594361,CHEMBL1908813,CHEMBL259084,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539382,CHEMBL5550,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,True
7594813,CHEMBL1908813,CHEMBL288441,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539396,CHEMBL5550,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,True
7595391,CHEMBL1908813,CHEMBL445813,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539342,CHEMBL5550,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,True
7595867,CHEMBL1908813,CHEMBL494089,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539369,CHEMBL5550,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,True
7596338,CHEMBL1908813,CHEMBL255863,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539383,CHEMBL5550,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,True
7596785,CHEMBL1908813,CHEMBL1336,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539397,CHEMBL5550,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,True
7597363,CHEMBL1908813,CHEMBL215152,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539343,CHEMBL5550,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,True
7597847,CHEMBL1908813,CHEMBL261849,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539370,CHEMBL5550,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,True
7598317,CHEMBL1908813,CHEMBL477772,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539384,CHEMBL5550,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,True
7598759,CHEMBL1908813,CHEMBL388978,Kd,10000.0,nM,>,,,,,,,,,CHEMBL1908390,1539398,CHEMBL5550,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
12183920,CHEMBL2216382,CHEMBL2205766,IC50,10000.0,nM,>,,,,,,,,,CHEMBL2203257,1759115,CHEMBL5550,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,True
17881618,CHEMBL3991618,CHEMBL2028663,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973518,CHEMBL5550,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,True
17881619,CHEMBL3991618,CHEMBL3334567,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973520,CHEMBL5550,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,True
17881620,CHEMBL3991618,CHEMBL2035187,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973475,CHEMBL5550,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,True
17881621,CHEMBL3991618,CHEMBL2325741,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973559,CHEMBL5550,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,True
17881622,CHEMBL3991618,CHEMBL3348923,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973619,CHEMBL5550,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,True
17881623,CHEMBL3991618,CHEMBL2048872,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973474,CHEMBL5550,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,True
17881624,CHEMBL3991618,CHEMBL502835,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973470,CHEMBL5550,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,True
17881625,CHEMBL3991618,CHEMBL3182621,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973586,CHEMBL5550,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,True
17881626,CHEMBL3991618,CHEMBL3301607,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973635,CHEMBL5550,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,True
17881627,CHEMBL3991618,CHEMBL3544932,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973557,CHEMBL5550,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,True
17881628,CHEMBL3991618,CHEMBL507361,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973472,CHEMBL5550,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,True
17881629,CHEMBL3991618,CHEMBL377300,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973515,CHEMBL5550,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,True
17881630,CHEMBL3991618,CHEMBL1908397,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973471,CHEMBL5550,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,True
17881631,CHEMBL3991618,CHEMBL2107832,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973612,CHEMBL5550,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,True
17881632,CHEMBL3991618,CHEMBL3408248,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973440,CHEMBL5550,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,True
17881633,CHEMBL3991618,CHEMBL38380,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973653,CHEMBL5550,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,True
17881634,CHEMBL3991618,CHEMBL513909,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973502,CHEMBL5550,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,True
17881635,CHEMBL3991618,CHEMBL3545137,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973511,CHEMBL5550,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,True
17881636,CHEMBL3991618,CHEMBL206834,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973614,CHEMBL5550,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,True
17881637,CHEMBL3991618,CHEMBL496102,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973499,CHEMBL5550,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,True
17881638,CHEMBL3991618,CHEMBL3544944,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973468,CHEMBL5550,O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,True
17881639,CHEMBL3991618,CHEMBL572878,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973549,CHEMBL5550,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,True
17881640,CHEMBL3991618,CHEMBL536151,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973548,CHEMBL5550,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,True
17881641,CHEMBL3991618,CHEMBL3545154,Kd,30000.0,nM,>,,,,,Inactive,,,,CHEMBL3991601,2973434,CHEMBL5550,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,True
