activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
2512197,CHEMBL974428,CHEMBL491100,Km,3900.0,nM,=,,,,,,,,,CHEMBL1138514,734802,CHEMBL4302,COc1cccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)c1.[Br-]
2512200,CHEMBL974428,CHEMBL491301,Km,4400.0,nM,=,,,,,,,,,CHEMBL1138514,734497,CHEMBL4302,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3[te]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F
2512203,CHEMBL974428,CHEMBL491942,Km,4900.0,nM,=,,,,,,,,,CHEMBL1138514,734883,CHEMBL4302,COc1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)cc1OC.F[P-](F)(F)(F)(F)F
2512226,CHEMBL974428,CHEMBL515874,Km,8300.0,nM,=,,,,,,,,,CHEMBL1138514,734197,CHEMBL4302,CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3[te]c2c1.[Br-]
2512227,CHEMBL974428,CHEMBL522593,Km,8300.0,nM,=,,,,,,,,,CHEMBL1138514,734600,CHEMBL4302,CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)cc1.[Br-]
2512228,CHEMBL974428,CHEMBL491113,Km,8300.0,nM,=,,,,,,,,,CHEMBL1138514,734884,CHEMBL4302,COc1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)cc1OC.F[P-](F)(F)(F)(F)F
2512230,CHEMBL974428,CHEMBL510624,Km,8500.0,nM,=,,,,,,,,,CHEMBL1138514,734312,CHEMBL4302,CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.[Br-]
2512233,CHEMBL974428,CHEMBL491576,Km,9000.0,nM,=,,,,,,,,,CHEMBL1138514,734714,CHEMBL4302,CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[te]c3cc(N(C)C)ccc23)cc1.[Br-]
2512235,CHEMBL974428,CHEMBL454113,Km,9100.0,nM,=,,,,,,,,,CHEMBL1138514,734494,CHEMBL4302,CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3[se]c2c1.[Br-]
2512236,CHEMBL974428,CHEMBL491551,Km,9300.0,nM,=,,,,,,,,,CHEMBL1138514,734598,CHEMBL4302,CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
