activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
13206416,CHEMBL2363735,CHEMBL393929,IC50,18562.68,nM,=,,,,4.73,,,,,CHEMBL1201861,1878371,CHEMBL1075391,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1
13206417,CHEMBL2363735,CHEMBL1079175,IC50,2332.53,nM,=,,,,5.63,,,,,CHEMBL1201861,1878345,CHEMBL1075391,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
13206418,CHEMBL2363735,CHEMBL189963,IC50,1785.82,nM,=,,,,5.75,,,,,CHEMBL1201861,1878360,CHEMBL1075391,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
13206419,CHEMBL2363735,CHEMBL1879463,IC50,420.45,nM,=,,,,6.38,,,,,CHEMBL1201861,1878351,CHEMBL1075391,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
13206420,CHEMBL2363735,CHEMBL521851,IC50,258456.14,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878460,CHEMBL1075391,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
13206421,CHEMBL2363735,CHEMBL1801204,IC50,26795.72,nM,=,,,,4.57,,,,,CHEMBL1201861,1878418,CHEMBL1075391,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO
13206422,CHEMBL2363735,CHEMBL507361,IC50,123.02,nM,=,,,,6.91,,,,,CHEMBL1201861,1878359,CHEMBL1075391,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
13206423,CHEMBL2363735,CHEMBL477989,IC50,234129.64,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878375,CHEMBL1075391,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1
13206424,CHEMBL2363735,CHEMBL1614701,IC50,27197.42,nM,=,,,,4.57,,,,,CHEMBL1201861,1878415,CHEMBL1075391,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
13206425,CHEMBL2363735,CHEMBL2165191,IC50,136287.69,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878391,CHEMBL1075391,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1
13206426,CHEMBL2363735,CHEMBL255342,IC50,289868.39,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878436,CHEMBL1075391,O=C1/C(=C/c2cccs2)CC/C1=C\c1cccs1
13206427,CHEMBL2363735,CHEMBL1186585,IC50,28436.23,nM,=,,,,4.55,,,,,CHEMBL1201861,1878451,CHEMBL1075391,O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12
13206428,CHEMBL2363735,CHEMBL1090771,IC50,268453.85,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878429,CHEMBL1075391,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1
13206429,CHEMBL2363735,CHEMBL2134202,IC50,10103.74,nM,=,,,,5.00,,,,,CHEMBL1201861,1878363,CHEMBL1075391,CCc1cncnc1N1CCN(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)CC1
13206430,CHEMBL2363735,CHEMBL2137530,IC50,15944.92,nM,=,,,,4.80,,,,,CHEMBL1201861,1878470,CHEMBL1075391,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1
13206431,CHEMBL2363735,CHEMBL217354,IC50,315.5,nM,=,,,,6.50,,,,,CHEMBL1201861,1878384,CHEMBL1075391,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O
13206432,CHEMBL2363735,CHEMBL399530,IC50,711033.82,nM,=,,,,,,Outside typical range,,,CHEMBL1201861,1878437,CHEMBL1075391,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O
